country_code,product_code,P
B039,0332,0.0
B040,0332,0.0
B041,0332,0.0
B042,0332,0.0
B043,0332,0.0
B044,0332,0.0
B045,0332,0.0
B046,0332,0.0
B047,0332,0.0
B048,0332,1.0
B049,0332,0.0
B050,0332,0.0
B051,0332,0.0
B052,0332,0.0
B053,0332,0.0
B054,0332,0.0
B055,0332,0.0
B056,0332,0.0
B057,0332,0.0
B058,0332,0.0
B059,0332,0.0
B060,0332,0.0
B061,0332,0.0
B062,0332,0.0
B063,0332,0.0
B064,0332,0.0
B065,0332,0.0
B066,0332,0.0
B067,0332,0.0
B068,0332,0.0
B069,0332,0.0
B070,0332,0.0
B071,0332,0.0
B072,0332,0.0
B073,0332,0.0
B074,0332,0.0
B075,0332,0.0
A001,0333,1.0
A002,0333,0.0
A003,0333,1.0
A004,0333,0.0
A005,0333,0.0
A006,0333,1.0
A007,0333,0.0
A008,0333,0.0
A009,0333,0.0
A010,0333,0.0
A011,0333,1.0
A012,0333,0.0
A013,0333,0.0
A014,0333,0.0
A015,0333,1.0
A016,0333,0.0
A017,0333,0.0
A018,0333,0.0
A019,0333,0.0
A020,0333,1.0
A021,0333,0.0
A022,0333,0.0
A023,0333,0.0
A024,0333,0.0
A025,0333,0.0
A026,0333,1.0
A027,0333,0.0
A028,0333,0.0
A029,0333,0.0
A030,0333,0.0
A031,0333,0.0
A032,0333,0.0
A033,0333,0.0
A034,0333,0.0
A035,0333,0.0
A036,0333,0.0
A037,0333,0.0
A038,0333,0.0
A039,0333,0.0
A040,0333,0.0
A041,0333,0.0
A042,0333,0.0
A043,0333,0.0
A044,0333,0.0
A045,0333,0.0
A046,0333,0.0
A047,0333,0.0
A048,0333,0.0
A049,0333,0.0
A050,0333,0.0
A051,0333,0.0
A052,0333,0.0
A053,0333,0.0
A054,0333,0.0
A055,0333,0.0
A056,0333,0.0
A057,0333,0.0
A058,0333,0.0
A059,0333,0.0
A060,0333,1.0
A061,0333,0.0
A062,0333,0.0
A063,0333,0.0
A064,0333,0.0
A065,0333,0.0
A066,0333,0.0
A067,0333,0.0
A068,0333,0.0
A069,0333,0.0
A070,0333,0.0
A071,0333,0.0
A072,0333,0.0
A073,0333,0.0
A074,0333,0.0
A075,0333,0.0
B001,0333,0.0
B002,0333,0.0
B003,0333,0.0
B004,0333,0.0
B005,0333,0.0
B006,0333,0.0
B007,0333,0.0
B008,0333,0.0
B009,0333,0.0
B010,0333,1.0
B011,0333,0.0
B012,0333,0.0
B013,0333,0.0
B014,0333,0.0
B015,0333,0.0
B016,0333,0.0
B017,0333,0.0
B018,0333,0.0
B019,0333,0.0
B020,0333,0.0
B021,0333,0.0
B022,0333,0.0
B023,0333,0.0
B024,0333,0.0
B025,0333,0.0
B026,0333,0.0
B027,0333,1.0
B028,0333,0.0
B029,0333,0.0
B030,0333,1.0
B031,0333,0.0
B032,0333,0.0
B033,0333,0.0
B034,0333,0.0
B035,0333,0.0
B036,0333,0.0
B037,0333,0.0
B038,0333,0.0
B039,0333,0.0
B040,0333,0.0
B041,0333,0.0
B042,0333,0.0
B043,0333,0.0
B044,0333,0.0
B045,0333,0.0
B046,0333,0.0
B047,0333,0.0
B048,0333,0.0
B049,0333,0.0
B050,0333,0.0
B051,0333,0.0
B052,0333,0.0
B053,0333,0.0
B054,0333,0.0
B055,0333,0.0
B056,0333,0.0
B057,0333,0.0
B058,0333,0.0
B059,0333,0.0
B060,0333,0.0
B061,0333,0.0
B062,0333,0.0
B063,0333,0.0
B064,0333,0.0
B065,0333,0.0
B066,0333,0.0
B067,0333,0.0
B068,0333,0.0
B069,0333,0.0
B070,0333,0.0
B071,0333,0.0
B072,0333,0.0
B073,0333,0.0
B074,0333,0.0
B075,0333,0.0
A001,0334,1.0
A002,0334,1.0
A003,0334,1.0
A004,0334,1.0
A005,0334,1.0
A006,0334,1.0
A007,0334,1.0
A008,0334,1.0
A009,0334,1.0
A010,0334,1.0
A011,0334,0.0
A012,0334,1.0
A013,0334,1.0
A014,0334,1.0
A015,0334,0.0
A016,0334,0.0
A017,0334,0.0
A018,0334,0.0
A019,0334,0.0
A020,0334,1.0
A021,0334,0.0
A022,0334,0.0
A023,0334,0.0
A024,0334,0.0
A025,0334,0.0
A026,0334,0.0
A027,0334,0.0
A028,0334,1.0
A029,0334,0.0
A030,0334,0.0
A031,0334,0.0
A032,0334,0.0
A033,0334,0.0
A034,0334,0.0
A035,0334,0.0
A036,0334,0.0
A037,0334,0.0
A038,0334,0.0
A039,0334,0.0
A040,0334,0.0
A041,0334,0.0
A042,0334,0.0
A043,0334,0.0
A044,0334,0.0
A045,0334,0.0
A046,0334,0.0
A047,0334,0.0
A048,0334,0.0
A049,0334,0.0
A050,0334,1.0
A051,0334,0.0
A052,0334,0.0
A053,0334,0.0
A054,0334,0.0
A055,0334,0.0
A056,0334,0.0
A057,0334,0.0
A058,0334,0.0
A059,0334,0.0
A060,0334,0.0
A061,0334,0.0
A062,0334,0.0
A063,0334,0.0
A064,0334,0.0
A065,0334,0.0
A066,0334,0.0
A067,0334,0.0
A068,0334,0.0
A069,0334,0.0
A070,0334,0.0
A071,0334,0.0
A072,0334,0.0
A073,0334,0.0
A074,0334,0.0
A075,0334,0.0
B001,0334,0.0
B002,0334,0.0
B003,0334,0.0
B004,0334,0.0
B005,0334,0.0
B006,0334,0.0
B007,0334,0.0
B008,0334,0.0
B009,0334,0.0
B010,0334,0.0
B011,0334,0.0
B012,0334,0.0
B013,0334,0.0
B014,0334,0.0
B015,0334,0.0
B016,0334,0.0
B017,0334,0.0
B018,0334,0.0
B019,0334,0.0
B020,0334,0.0
B021,0334,0.0
B022,0334,0.0
B023,0334,0.0
B024,0334,0.0
B025,0334,0.0
B026,0334,0.0
B027,0334,0.0
B028,0334,0.0
B029,0334,0.0
B030,0334,0.0
B031,0334,0.0
B032,0334,0.0
B033,0334,0.0
B034,0334,0.0
B035,0334,0.0
B036,0334,0.0
B037,0334,0.0
B038,0334,0.0
B039,0334,0.0
B040,0334,0.0
B041,0334,0.0
B042,0334,0.0
B043,0334,0.0
B044,0334,0.0
B045,0334,0.0
B046,0334,0.0
B047,0334,0.0
B048,0334,0.0
B049,0334,0.0
B050,0334,0.0
B051,0334,0.0
B052,0334,0.0
B053,0334,0.0
B054,0334,0.0
B055,0334,0.0
B056,0334,0.0
B057,0334,0.0
B058,0334,0.0
B059,0334,0.0
B060,0334,0.0
B061,0334,0.0
B062,0334,0.0
B063,0334,0.0
B064,0334,0.0
B065,0334,0.0
B066,0334,0.0
B067,0334,0.0
B068,0334,0.0
B069,0334,0.0
B070,0334,0.0
B071,0334,0.0
B072,0334,0.0
B073,0334,0.0
B074,0334,0.0
B075,0334,0.0
A001,0335,1.0
A002,0335,0.0
A003,0335,0.0
A004,0335,0.0
A005,0335,0.0
A006,0335,0.0
A007,0335,0.0
A008,0335,1.0
A009,0335,0.0
A010,0335,0.0
A011,0335,0.0
A012,0335,0.0
A013,0335,0.0
A014,0335,0.0
A015,0335,0.0
A016,0335,0.0
A017,0335,0.0
A018,0335,0.0
A019,0335,0.0
A020,0335,0.0
A021,0335,0.0
A022,0335,0.0
A023,0335,0.0
A024,0335,0.0
A025,0335,0.0
A026,0335,0.0
A027,0335,0.0
A028,0335,0.0
A029,0335,0.0
A030,0335,0.0
A031,0335,0.0
A032,0335,0.0
A033,0335,0.0
A034,0335,0.0
A035,0335,0.0
A036,0335,0.0
A037,0335,0.0
A038,0335,0.0
A039,0335,0.0
A040,0335,0.0
A041,0335,0.0
A042,0335,0.0
A043,0335,0.0
A044,0335,0.0
A045,0335,0.0
A046,0335,0.0
A047,0335,0.0
A048,0335,0.0
A049,0335,0.0
A050,0335,0.0
A051,0335,0.0
A052,0335,0.0
A053,0335,0.0
A054,0335,0.0
A055,0335,0.0
A056,0335,0.0
A057,0335,0.0
A058,0335,0.0
A059,0335,0.0
A060,0335,0.0
A061,0335,0.0
A062,0335,0.0
A063,0335,0.0
A064,0335,0.0
A065,0335,0.0
A066,0335,0.0
A067,0335,0.0
A068,0335,0.0
A069,0335,0.0
A070,0335,0.0
A071,0335,0.0
A072,0335,0.0
A073,0335,0.0
A074,0335,0.0
A075,0335,0.0
B001,0335,0.0
B002,0335,0.0
B003,0335,0.0
B004,0335,0.0
B005,0335,0.0
B006,0335,0.0
B007,0335,0.0
B008,0335,0.0
B009,0335,0.0
B010,0335,0.0
B011,0335,0.0
B012,0335,0.0
B013,0335,0.0
B014,0335,0.0
B015,0335,0.0
B016,0335,0.0
B017,0335,0.0
B018,0335,0.0
B019,0335,0.0
B020,0335,0.0
B021,0335,0.0
B022,0335,0.0
B023,0335,0.0
B024,0335,0.0
B025,0335,0.0
B026,0335,0.0
B027,0335,0.0
B028,0335,0.0
B029,0335,0.0
B030,0335,0.0
B031,0335,0.0
B032,0335,0.0
B033,0335,0.0
B034,0335,0.0
B035,0335,0.0
B036,0335,0.0
B037,0335,0.0
B038,0335,0.0
B039,0335,0.0
B040,0335,0.0
B041,0335,0.0
B042,0335,1.0
B043,0335,0.0
B044,0335,0.0
B045,0335,0.0
B046,0335,0.0
B047,0335,0.0
B048,0335,0.0
B049,0335,0.0
B050,0335,0.0
B051,0335,0.0
B052,0335,0.0
B053,0335,0.0
B054,0335,0.0
B055,0335,0.0
B056,0335,0.0
B057,0335,0.0
B058,0335,0.0
B059,0335,0.0
B060,0335,0.0
B061,0335,0.0
B062,0335,0.0
B063,0335,0.0
B064,0335,0.0
B065,0335,0.0
B066,0335,0.0
B067,0335,0.0
B068,0335,0.0
B069,0335,0.0
B070,0335,0.0
B071,0335,0.0
B072,0335,0.0
B073,0335,0.0
B074,0335,0.0
B075,0335,0.0
A001,0336,1.0
A002,0336,1.0
A003,0336,1.0
A004,0336,1.0
A005,0336,1.0
A006,0336,1.0
A007,0336,1.0
A008,0336,1.0
A009,0336,1.0
A010,0336,1.0
A011,0336,1.0
A012,0336,0.0
A013,0336,1.0
A014,0336,1.0
A015,0336,0.0
A016,0336,0.0
A017,0336,0.0
A018,0336,0.0
A019,0336,1.0
A020,0336,0.0
A021,0336,1.0
A022,0336,1.0
A023,0336,0.0
A024,0336,0.0
A025,0336,0.0
A026,0336,1.0
A027,0336,0.0
A028,0336,1.0
A029,0336,1.0
A030,0336,0.0
A031,0336,1.0
A032,0336,0.0
A033,0336,1.0
A034,0336,0.0
A035,0336,0.0
A036,0336,0.0
A037,0336,0.0
A038,0336,0.0
A039,0336,0.0
A040,0336,0.0
A041,0336,0.0
A042,0336,0.0
A043,0336,0.0
A044,0336,0.0
A045,0336,0.0
A046,0336,0.0
A047,0336,0.0
A048,0336,1.0
A049,0336,0.0
A050,0336,1.0
A051,0336,0.0
A052,0336,0.0
A053,0336,1.0
A054,0336,0.0
A055,0336,0.0
A056,0336,0.0
A057,0336,0.0
A058,0336,0.0
A059,0336,0.0
A060,0336,0.0
A061,0336,0.0
A062,0336,0.0
A063,0336,0.0
A064,0336,0.0
A065,0336,0.0
A066,0336,0.0
A067,0336,0.0
A068,0336,0.0
A069,0336,0.0
A070,0336,0.0
A071,0336,0.0
A072,0336,0.0
A073,0336,0.0
A074,0336,0.0
A075,0336,0.0
B001,0336,0.0
B002,0336,0.0
B003,0336,0.0
B004,0336,0.0
B005,0336,0.0
B006,0336,0.0
B007,0336,0.0
B008,0336,0.0
B009,0336,0.0
B010,0336,0.0
B011,0336,0.0
B012,0336,0.0
B013,0336,0.0
B014,0336,0.0
B015,0336,0.0
B016,0336,0.0
B017,0336,0.0
B018,0336,0.0
B019,0336,0.0
B020,0336,0.0
B021,0336,0.0
B022,0336,0.0
B023,0336,0.0
B024,0336,0.0
B025,0336,1.0
B026,0336,0.0
B027,0336,0.0
B028,0336,0.0
B029,0336,0.0
B030,0336,0.0
B031,0336,0.0
B032,0336,0.0
B033,0336,0.0
B034,0336,0.0
B035,0336,0.0
B036,0336,0.0
B037,0336,0.0
B038,0336,0.0
B039,0336,0.0
B040,0336,0.0
B041,0336,0.0
B042,0336,0.0
B043,0336,0.0
B044,0336,0.0
B045,0336,0.0
B046,0336,0.0
B047,0336,0.0
B048,0336,0.0
B049,0336,0.0
B050,0336,0.0
B051,0336,0.0
B052,0336,0.0
B053,0336,0.0
B054,0336,0.0
B055,0336,0.0
B056,0336,0.0
B057,0336,0.0
B058,0336,0.0
B059,0336,0.0
B060,0336,0.0
B061,0336,0.0
B062,0336,0.0
B063,0336,0.0
B064,0336,0.0
B065,0336,0.0
B066,0336,0.0
B067,0336,0.0
B068,0336,0.0
B069,0336,0.0
B070,0336,0.0
B071,0336,0.0
B072,0336,0.0
B073,0336,0.0
B074,0336,0.0
B075,0336,0.0
A001,0337,1.0
A002,0337,0.0
A003,0337,1.0
A004,0337,1.0
A005,0337,0.0
A006,0337,0.0
A007,0337,0.0
A008,0337,0.0
A009,0337,0.0
A010,0337,0.0
A011,0337,0.0
A012,0337,0.0
A013,0337,0.0
A014,0337,0.0
A015,0337,0.0
A016,0337,0.0
A017,0337,0.0
A018,0337,0.0
A019,0337,0.0
A020,0337,0.0
A021,0337,0.0
A022,0337,0.0
A023,0337,0.0
A024,0337,0.0
A025,0337,0.0
A026,0337,0.0
A027,0337,0.0
A028,0337,0.0
A029,0337,0.0
A030,0337,0.0
A031,0337,0.0
A032,0337,0.0
A033,0337,0.0
A034,0337,0.0
A035,0337,0.0
A036,0337,0.0
A037,0337,0.0
A038,0337,0.0
A039,0337,0.0
A040,0337,0.0
A041,0337,0.0
A042,0337,0.0
A043,0337,0.0
A044,0337,0.0
A045,0337,0.0
A046,0337,0.0
A047,0337,0.0
A048,0337,1.0
A049,0337,0.0
A050,0337,0.0
A051,0337,0.0
A052,0337,0.0
A053,0337,0.0
A054,0337,0.0
A055,0337,0.0
A056,0337,0.0
A057,0337,0.0
A058,0337,0.0
A059,0337,0.0
A060,0337,0.0
A061,0337,0.0
A062,0337,0.0
A063,0337,0.0
A064,0337,0.0
A065,0337,0.0
A066,0337,0.0
A067,0337,0.0
A068,0337,0.0
A069,0337,0.0
A070,0337,0.0
A071,0337,0.0
A072,0337,0.0
A073,0337,0.0
A074,0337,0.0
A075,0337,0.0
B001,0337,0.0
B002,0337,0.0
B003,0337,0.0
B004,0337,0.0
B005,0337,0.0
B006,0337,0.0
B007,0337,0.0
B008,0337,0.0
B009,0337,0.0
B010,0337,0.0
B011,0337,0.0
B012,0337,0.0
B013,0337,0.0
B014,0337,0.0
B015,0337,0.0
B016,0337,0.0
B017,0337,0.0
B018,0337,0.0
B019,0337,0.0
B020,0337,0.0
B021,0337,0.0
B022,0337,0.0
B023,0337,0.0
B024,0337,0.0
B025,0337,0.0
B026,0337,0.0
B027,0337,0.0
B028,0337,0.0
B029,0337,0.0
B030,0337,0.0
B031,0337,0.0
B032,0337,0.0
B033,0337,0.0
B034,0337,0.0
B035,0337,0.0
B036,0337,0.0
B037,0337,0.0
B038,0337,0.0
B039,0337,0.0
B040,0337,0.0
B041,0337,0.0
B042,0337,0.0
B043,0337,0.0
B044,0337,0.0
B045,0337,0.0
B046,0337,0.0
B047,0337,0.0
B048,0337,0.0
B049,0337,0.0
B050,0337,0.0
B051,0337,0.0
B052,0337,0.0
B053,0337,0.0
B054,0337,0.0
B055,0337,0.0
B056,0337,0.0
B057,0337,0.0
B058,0337,0.0
B059,0337,0.0
B060,0337,0.0
B061,0337,0.0
B062,0337,0.0
B063,0337,0.0
B064,0337,0.0
B065,0337,0.0
B066,0337,0.0
B067,0337,0.0
B068,0337,0.0
B069,0337,0.0
B070,0337,0.0
B071,0337,0.0
B072,0337,0.0
B073,0337,0.0
B074,0337,0.0
B075,0337,0.0
A001,0338,1.0
A002,0338,0.0
A003,0338,0.0
A004,0338,1.0
A005,0338,1.0
A006,0338,1.0
A007,0338,0.0
A008,0338,0.0
A009,0338,0.0
A010,0338,1.0
A011,0338,0.0
A012,0338,0.0
A013,0338,0.0
A014,0338,0.0
A015,0338,0.0
A016,0338,0.0
A017,0338,0.0
A018,0338,0.0
A019,0338,0.0
A020,0338,0.0
A021,0338,0.0
A022,0338,0.0
A023,0338,0.0
A024,0338,0.0
A025,0338,0.0
A026,0338,0.0
A027,0338,0.0
A028,0338,0.0
A029,0338,0.0
A030,0338,0.0
A031,0338,0.0
A032,0338,0.0
A033,0338,0.0
A034,0338,0.0
A035,0338,0.0
A036,0338,0.0
A037,0338,0.0
A038,0338,0.0
A039,0338,0.0
A040,0338,0.0
A041,0338,0.0
A042,0338,0.0
A043,0338,0.0
A044,0338,0.0
A045,0338,0.0
A046,0338,0.0
A047,0338,0.0
A048,0338,0.0
A049,0338,0.0
A050,0338,0.0
A051,0338,0.0
A052,0338,0.0
A053,0338,0.0
A054,0338,0.0
A055,0338,0.0
A056,0338,0.0
A057,0338,0.0
A058,0338,0.0
A059,0338,0.0
A060,0338,0.0
A061,0338,0.0
A062,0338,0.0
A063,0338,0.0
A064,0338,0.0
A065,0338,0.0
A066,0338,0.0
A067,0338,0.0
A068,0338,0.0
A069,0338,0.0
A070,0338,0.0
A071,0338,0.0
A072,0338,0.0
A073,0338,0.0
A074,0338,0.0
A075,0338,0.0
B001,0338,0.0
B002,0338,0.0
B003,0338,0.0
B004,0338,0.0
B005,0338,0.0
B006,0338,0.0
B007,0338,0.0
B008,0338,0.0
B009,0338,0.0
B010,0338,0.0
B011,0338,0.0
B012,0338,0.0
B013,0338,0.0
B014,0338,0.0
B015,0338,0.0
B016,0338,0.0
B017,0338,0.0
B018,0338,0.0
B019,0338,0.0
B020,0338,0.0
B021,0338,0.0
B022,0338,0.0
B023,0338,0.0
B024,0338,0.0
B025,0338,0.0
B026,0338,0.0
B027,0338,0.0
B028,0338,0.0
B029,0338,0.0
B030,0338,0.0
B031,0338,0.0
B032,0338,0.0
B033,0338,0.0
B034,0338,0.0
B035,0338,0.0
B036,0338,0.0
B037,0338,0.0
B038,0338,0.0
B039,0338,0.0
B040,0338,0.0
B041,0338,0.0
B042,0338,0.0
B043,0338,0.0
B044,0338,0.0
B045,0338,0.0
B046,0338,0.0
B047,0338,0.0
B048,0338,0.0
B049,0338,0.0
B050,0338,0.0
B051,0338,0.0
B052,0338,0.0
B053,0338,0.0
B054,0338,0.0
B055,0338,0.0
B056,0338,1.0
B057,0338,0.0
B058,0338,0.0
B059,0338,0.0
B060,0338,0.0
B061,0338,0.0
B062,0338,0.0
B063,0338,0.0
B064,0338,0.0
B065,0338,0.0
B066,0338,0.0
B067,0338,0.0
B068,0338,0.0
B069,0338,0.0
B070,0338,0.0
B071,0338,0.0
B072,0338,0.0
B073,0338,0.0
B074,0338,0.0
B075,0338,0.0
A001,0339,1.0
A002,0339,0.0
A003,0339,1.0
A004,0339,0.0
A005,0339,0.0
A006,0339,0.0
A007,0339,0.0
A008,0339,0.0
A009,0339,0.0
A010,0339,0.0
A011,0339,0.0
A012,0339,0.0
A013,0339,0.0
A014,0339,0.0
A015,0339,0.0
A016,0339,0.0
A017,0339,0.0
A018,0339,0.0
A019,0339,0.0
A020,0339,0.0
A021,0339,0.0
A022,0339,0.0
A023,0339,0.0
A024,0339,0.0
A025,0339,0.0
A026,0339,0.0
A027,0339,0.0
A028,0339,0.0
A029,0339,0.0
A030,0339,0.0
A031,0339,0.0
A032,0339,0.0
A033,0339,0.0
A034,0339,0.0
A035,0339,0.0
A036,0339,0.0
A037,0339,0.0
A038,0339,0.0
A039,0339,0.0
A040,0339,0.0
A041,0339,0.0
A042,0339,0.0
A043,0339,0.0
A044,0339,0.0
A045,0339,0.0
A046,0339,0.0
A047,0339,0.0
A048,0339,0.0
A049,0339,0.0
A050,0339,0.0
A051,0339,0.0
A052,0339,0.0
A053,0339,0.0
A054,0339,0.0
A055,0339,0.0
A056,0339,0.0
A057,0339,0.0
A058,0339,0.0
A059,0339,0.0
A060,0339,0.0
A061,0339,0.0
A062,0339,0.0
A063,0339,0.0
A064,0339,0.0
A065,0339,0.0
A066,0339,0.0
A067,0339,0.0
A068,0339,0.0
A069,0339,0.0
A070,0339,0.0
A071,0339,0.0
A072,0339,0.0
A073,0339,1.0
A074,0339,0.0
A075,0339,0.0
B001,0339,0.0
B002,0339,0.0
B003,0339,0.0
B004,0339,0.0
B005,0339,0.0
B006,0339,0.0
B007,0339,0.0
B008,0339,0.0
B009,0339,0.0
B010,0339,0.0
B011,0339,0.0
B012,0339,0.0
B013,0339,0.0
B014,0339,0.0
B015,0339,0.0
B016,0339,0.0
B017,0339,0.0
B018,0339,0.0
B019,0339,0.0
B020,0339,0.0
B021,0339,0.0
B022,0339,0.0
B023,0339,0.0
B024,0339,0.0
B025,0339,0.0
B026,0339,0.0
B027,0339,0.0
B028,0339,0.0
B029,0339,0.0
B030,0339,0.0
B031,0339,0.0
B032,0339,0.0
B033,0339,0.0
B034,0339,0.0
B035,0339,0.0
B036,0339,0.0
B037,0339,0.0
B038,0339,0.0
B039,0339,0.0
B040,0339,0.0
B041,0339,0.0
B042,0339,0.0
B043,0339,0.0
B044,0339,0.0
B045,0339,0.0
B046,0339,0.0
B047,0339,0.0
B048,0339,0.0
B049,0339,0.0
B050,0339,0.0
B051,0339,0.0
B052,0339,0.0
B053,0339,0.0
B054,0339,0.0
B055,0339,0.0
B056,0339,0.0
B057,0339,0.0
B058,0339,0.0
B059,0339,0.0
B060,0339,0.0
B061,0339,0.0
B062,0339,0.0
B063,0339,0.0
B064,0339,0.0
B065,0339,0.0
B066,0339,0.0
B067,0339,0.0
B068,0339,0.0
B069,0339,0.0
B070,0339,0.0
B071,0339,0.0
B072,0339,0.0
B073,0339,0.0
B074,0339,0.0
B075,0339,0.0
A001,0340,1.0
A002,0340,1.0
A003,0340,1.0
A004,0340,1.0
A005,0340,1.0
A006,0340,0.0
A007,0340,1.0
A008,0340,0.0
A009,0340,1.0
A010,0340,1.0
A011,0340,1.0
A012,0340,1.0
A013,0340,0.0
A014,0340,0.0
A015,0340,0.0
A016,0340,0.0
A017,0340,0.0
A018,0340,1.0
A019,0340,1.0
A020,0340,0.0
A021,0340,0.0
A022,0340,0.0
A023,0340,0.0
A024,0340,0.0
A025,0340,0.0
A026,0340,0.0
A027,0340,0.0
A028,0340,0.0
A029,0340,0.0
A030,0340,0.0
A031,0340,0.0
A032,0340,0.0
A033,0340,0.0
A034,0340,0.0
A035,0340,0.0
A036,0340,0.0
A037,0340,0.0
A038,0340,0.0
A039,0340,0.0
A040,0340,1.0
A041,0340,0.0
A042,0340,0.0
A043,0340,0.0
A044,0340,0.0
A045,0340,0.0
A046,0340,0.0
A047,0340,0.0
A048,0340,0.0
A049,0340,0.0
A050,0340,0.0
A051,0340,0.0
A052,0340,0.0
A053,0340,0.0
A054,0340,0.0
A055,0340,0.0
A056,0340,0.0
A057,0340,0.0
A058,0340,0.0
A059,0340,0.0
A060,0340,0.0
A061,0340,0.0
A062,0340,0.0
A063,0340,0.0
A064,0340,0.0
A065,0340,0.0
A066,0340,0.0
A067,0340,0.0
A068,0340,0.0
A069,0340,0.0
A070,0340,0.0
A071,0340,0.0
A072,0340,0.0
A073,0340,0.0
A074,0340,0.0
A075,0340,0.0
B001,0340,0.0
B002,0340,0.0
B003,0340,0.0
B004,0340,0.0
B005,0340,0.0
B006,0340,0.0
B007,0340,0.0
B008,0340,0.0
B009,0340,0.0
B010,0340,0.0
B011,0340,0.0
B012,0340,0.0
B013,0340,0.0
B014,0340,0.0
B015,0340,0.0
B016,0340,0.0
B017,0340,0.0
B018,0340,0.0
B019,0340,0.0
B020,0340,0.0
B021,0340,0.0
B022,0340,0.0
B023,0340,0.0
B024,0340,0.0
B025,0340,0.0
B026,0340,0.0
B027,0340,0.0
B028,0340,0.0
B029,0340,0.0
B030,0340,0.0
B031,0340,0.0
B032,0340,0.0
B033,0340,0.0
B034,0340,0.0
B035,0340,0.0
B036,0340,0.0
B037,0340,0.0
B038,0340,0.0
B039,0340,0.0
B040,0340,0.0
B041,0340,0.0
B042,0340,0.0
B043,0340,0.0
B044,0340,0.0
B045,0340,0.0
B046,0340,0.0
B047,0340,0.0
B048,0340,0.0
B049,0340,0.0
B050,0340,0.0
B051,0340,0.0
B052,0340,0.0
B053,0340,0.0
B054,0340,0.0
B055,0340,0.0
B056,0340,0.0
B057,0340,0.0
B058,0340,0.0
B059,0340,0.0
B060,0340,0.0
B061,0340,0.0
B062,0340,0.0
B063,0340,0.0
B064,0340,0.0
B065,0340,0.0
B066,0340,0.0
B067,0340,0.0
B068,0340,0.0
B069,0340,0.0
B070,0340,0.0
B071,0340,0.0
B072,0340,0.0
B073,0340,0.0
B074,0340,0.0
B075,0340,0.0
A001,0341,1.0
A002,0341,1.0
A003,0341,1.0
A004,0341,0.0
A005,0341,1.0
A006,0341,1.0
A007,0341,1.0
A008,0341,0.0
A009,0341,1.0
A010,0341,0.0
A011,0341,0.0
A012,0341,0.0
A013,0341,0.0
A014,0341,0.0
A015,0341,0.0
A016,0341,0.0
A017,0341,0.0
A018,0341,0.0
A019,0341,0.0
A020,0341,0.0
A021,0341,0.0
A022,0341,1.0
A023,0341,0.0
A024,0341,0.0
A025,0341,0.0
A026,0341,0.0
A027,0341,0.0
A028,0341,0.0
A029,0341,0.0
A030,0341,0.0
A031,0341,0.0
A032,0341,0.0
A033,0341,0.0
A034,0341,0.0
A035,0341,0.0
A036,0341,0.0
A037,0341,0.0
A038,0341,0.0
A039,0341,0.0
A040,0341,0.0
A041,0341,0.0
A042,0341,0.0
A043,0341,0.0
A044,0341,0.0
A045,0341,0.0
A046,0341,0.0
A047,0341,0.0
A048,0341,0.0
A049,0341,0.0
A050,0341,0.0
A051,0341,0.0
A052,0341,1.0
A053,0341,0.0
A054,0341,0.0
A055,0341,0.0
A056,0341,0.0
A057,0341,0.0
A058,0341,0.0
A059,0341,0.0
A060,0341,0.0
A061,0341,0.0
A062,0341,0.0
A063,0341,0.0
A064,0341,0.0
A065,0341,0.0
A066,0341,0.0
A067,0341,0.0
A068,0341,0.0
A069,0341,0.0
A070,0341,0.0
A071,0341,0.0
A072,0341,0.0
A073,0341,0.0
A074,0341,0.0
A075,0341,0.0
B001,0341,0.0
B002,0341,0.0
B003,0341,0.0
B004,0341,0.0
B005,0341,0.0
B006,0341,0.0
B007,0341,0.0
B008,0341,0.0
B009,0341,0.0
B010,0341,0.0
B011,0341,0.0
B012,0341,0.0
B013,0341,0.0
B014,0341,0.0
B015,0341,0.0
B016,0341,0.0
B017,0341,0.0
B018,0341,0.0
B019,0341,0.0
B020,0341,0.0
B021,0341,0.0
B022,0341,0.0
B023,0341,0.0
B024,0341,0.0
B025,0341,0.0
B026,0341,0.0
B027,0341,0.0
B028,0341,0.0
B029,0341,0.0
B030,0341,0.0
B031,0341,0.0
B032,0341,0.0
B033,0341,0.0
B034,0341,0.0
B035,0341,0.0
B036,0341,0.0
B037,0341,0.0
B038,0341,0.0
B039,0341,0.0
B040,0341,0.0
B041,0341,0.0
B042,0341,0.0
B043,0341,0.0
B044,0341,0.0
B045,0341,0.0
B046,0341,0.0
B047,0341,0.0
B048,0341,0.0
B049,0341,0.0
B050,0341,0.0
B051,0341,0.0
B052,0341,0.0
B053,0341,0.0
B054,0341,0.0
B055,0341,0.0
B056,0341,0.0
B057,0341,0.0
B058,0341,0.0
B059,0341,0.0
B060,0341,0.0
B061,0341,0.0
B062,0341,0.0
B063,0341,0.0
B064,0341,0.0
B065,0341,0.0
B066,0341,0.0
B067,0341,0.0
B068,0341,0.0
B069,0341,0.0
B070,0341,0.0
B071,0341,0.0
B072,0341,0.0
B073,0341,0.0
B074,0341,0.0
B075,0341,0.0
A001,0342,1.0
A002,0342,1.0
A003,0342,0.0
A004,0342,0.0
A005,0342,0.0
A006,0342,1.0
A007,0342,0.0
A008,0342,0.0
A009,0342,0.0
A010,0342,0.0
A011,0342,0.0
A012,0342,0.0
