exporter,year,population,eci,leftDistance2Origin_cp,leftDistance2Origin_ccp,leftSimDirection2MostComplex_cp,leftSimDirection2MostComplex_ccp,leftDistance2MostComplex_cp,leftDistance2MostComplex_ccp,leftEntropyCommunities_cp,leftEntropyCommunities_ccp,rightDistance2Origin_cp,rightDistance2Origin_ccp,rightSimDirection2MostComplex_cp,rightSimDirection2MostComplex_ccp,rightDistance2MostComplex_cp,rightDistance2MostComplex_ccp,rightEntropyCommunities_cp,rightEntropyCommunities_ccp,EntropyCommunities_ccp,EntropyCommunities_cp,GDPpcPPPconstant2011intUSD,GDPpcconst2010USD,incomeLevel,latitude,longitude,region,TotalExports,TotalImports
CHL,1982,11615836,-0.242019444704056,0.990481447190648,0,-0.00635157896990474,0,0.171322318936475,0.10676394911407,0,0,1.30621807360404,0,0.000623456023631467,0,0.568198723523673,1.09663090768887,0,0,4.85022627504343,13.7973273963647,,4819.7624299023,High income,-33.475,-70.6475,Latin America & Caribbean,3915.23254967098,3405.5257919819
CHL,1983,11797534,-0.272105544805527,1.01655883749865,0,-0.005595094569396,0,0.169378209638795,0.0455276652199026,0,0,1.18355596127696,0,0.000353816825753497,0,0.563094478954002,0.921590660453667,0,0,4.83696507924963,13.9486191668218,,4507.4282869107,High income,-33.475,-70.6475,Latin America & Caribbean,3910.6702825761,2686.63662000006
CHL,1984,11985658,-0.0411909893155098,0.759644774757614,0,-0.00756216052760976,0,0.150771897250134,0.0668500084430351,0,0,1.09812739199507,0,0.00038881578536431,0,0.565110335790264,0.985455359784737,0,0,4.60386190959699,14.0138228527857,,4618.7481041843,High income,-33.475,-70.6475,Latin America & Caribbean,3720.36637000171,3146.61737
CHL,1985,12181028,-0.327971428632736,0.895374266880688,0,-0.00917191845920947,0,0.182236719181071,0.0409683725816127,0,0,1.0344337236564,0,-0.00146698847913504,0,0.568318681542523,0.967472622359848,0,0,4.59359210423276,14.1050886477897,,4726.9059766955,High income,-33.475,-70.6475,Latin America & Caribbean,3874.974988,2696.017104
CHL,1986,12384108,-0.275902539491653,1.18761147477922,0,-0.00479221370936411,0,0.197756742083688,0.0409072625582508,0,0,1.47337417406926,0,-0.00039565642726602,0,0.567813407192505,1.02310703624943,0,0,4.23744865170748,14.2575047456342,,4899.4221151657,High income,-33.475,-70.6475,Latin America & Caribbean,4307.95269825,3116.82712
CHL,1987,12594145,-0.151819244027138,1.05761276873947,0,-0.00563087400904826,0,0.194057027587559,0.0561553959059827,0,0,1.30674230301331,0,-0.000569814118379642,0,0.546882499535731,0.961827911927515,0,0,4.07967398787884,14.1508540711576,,5128.9595381041,High income,-33.475,-70.6475,Latin America & Caribbean,4994.10863300332,3736.01762205692
CHL,1988,12809025,-0.300127327442169,1.42557528313184,0,-0.00383640227163029,0,0.218750782841019,0.0510325040981236,0,0,1.40205481743782,0,-0.000666738213726368,0,0.540106336862209,0.983011066534114,0,0,4.18271504064601,13.9281658040692,,5413.3256782604,High income,-33.475,-70.6475,Latin America & Caribbean,7081.365074091,4727.732677
CHL,1989,13025797,-0.381050199270248,1.26199375170319,0,-0.00569897469464666,0,0.22101923528299,0.0648578306938504,0,0,1.37469874150691,0,-0.001350502508121,0,0.534801033200889,0.925450723187513,0,0,4.05642921317174,13.674546129852,,5851.4838272714,High income,-33.475,-70.6475,Latin America & Caribbean,8385.6244735,6299.954778
CHL,1990,13242132,-0.378985166549683,1.28949543995757,0,-0.00481397740297359,0,0.218061271337803,0.105741751576989,0,0,1.34776923648584,0,-0.000669968737929423,0,0.523841598438641,0.977359046245872,0,0,3.99134003967846,13.6095053664497,8991.8464771703,5947.7652165615,High income,-33.475,-70.6475,Latin America & Caribbean,8776.740571,6957.715089
CHL,1991,13457244,-0.305433392524719,1.35327439902117,0,-0.00425663360818202,0,0.221775428064614,0.309783467682452,0,0,1.34857246537315,0,-0.000454909053531031,0,0.532413043512447,1.03344405155131,0,0,3.92794285709009,13.4675693057226,9538.6546313999,6309.4580599743,High income,-33.475,-70.6475,Latin America & Caribbean,9102.440673,7489.781669
CHL,1992,13671033,-0.313954591751099,1.00153139221187,0,-0.00596516106641495,0,0.202126001115323,0.32463950097035,0,0,1.20114608134785,0,-0.000600162454788451,0,0.509437391093478,1.02026882768983,0,0,4.04859975091433,13.2660933746937,10437.984886378,6904.3308953081,High income,-33.475,-70.6475,Latin America & Caribbean,10370.986212,9948.67462
CHL,1993,13882668,-0.21165706217289,0.961549292052656,0,-0.00560865933505874,0,0.193314600735121,0.385943450310777,0,0,1.27786611536729,0,-0.000226384924049443,0,0.499421682610833,1.01179215632801,0,0,3.94761894940125,13.2790809366721,10956.1145552967,7247.0540089964,High income,-33.475,-70.6475,Latin America & Caribbean,9668.405207,10677.359686
CHL,1994,14091389,-0.0759509429335594,1.01984945984335,0,-0.00464348746080024,0,0.202691589331892,0.164159811610324,0,0,1.34261621365247,0,0.00032238183735482,0,0.489492093753699,1.01988128223106,0,0,3.85016701422855,13.3667606654813,11336.7842689223,7498.8525786728,High income,-33.475,-70.6475,Latin America & Caribbean,11409.297035,10983.267391
CHL,1995,14296613,-0.34935861825943,1.25038944613135,0,-0.00569812562515123,0,0.241447904451779,0.457443952047976,0,0,1.27016988928428,0,-0.000914285805561152,0,0.501804079916279,1.03628177383306,0,0,3.75545011660182,13.2753141292849,12172.2585583665,8051.487116051,High income,-33.475,-70.6475,Latin America & Caribbean,15387.046149,14613.323134
CHL,1996,14497826,-0.146767035126686,0.846754444729203,0,-0.00532326984684547,0,0.191811180237424,0.615885422044623,0,0,1.10289856050915,0,0.000687406847485591,0,0.479696090031491,1.02319872032617,0,0,3.79113963885714,13.0388962944783,12819.8977019968,8479.8758325563,High income,-33.475,-70.6475,Latin America & Caribbean,15069.617112,16338.585808
CHL,1997,14694835,-0.162846013903618,0.924006692665468,0,-0.00488364163216033,0,0.194496531902596,0.142536942498915,0,0,1.1703218894962,0,0.000512395731339102,0,0.485637274308984,0.965861832118189,0,0,3.85128007090728,12.9551118232955,13587.5067817357,8987.6201091051,High income,-33.475,-70.6475,Latin America & Caribbean,16208.716902,17770.573954
CHL,1998,14887756,-0.161641716957092,1.11290484866148,0,-0.00407253253646042,0,0.222074924114144,0.0119965608005202,0,0,1.42640409713229,0,0.00021475939248784,0,0.486955302555102,0.710170863479828,0,0,,12.9055988496473,13991.423051164,9254.7953932704,High income,-33.475,-70.6475,Latin America & Caribbean,14362.961351,16416.157692
CHL,1999,15076952,-0.136995658278465,1.19503647991934,0,-0.00274090713709052,0,0.210349439446627,0.014440662353095,0,0,1.53594820487959,0,0.000864070261490704,0,0.481833925563673,0.734377340749033,0,0,,12.8383318025942,13758.9144334033,9100.9997660008,High income,-33.475,-70.6475,Latin America & Caribbean,15164.327076,13361.100323
CHL,2000,15262754,-0.132274225354195,1.00432296173422,0,-0.00326508614659107,0,0.196218643387504,0.0205694590377439,0,0,1.34437354937214,0,0.00106959676156802,0,0.471478838920978,0.735695577943961,0,0,,12.6041060030553,14315.4260570818,9469.1110862208,High income,-33.475,-70.6475,Latin America & Caribbean,18324.678759,16600.981905
CHL,2001,15444969,-0.146115973591805,1.08353101336745,0,-0.00252174998504361,0,0.199993464499917,0.0171857502326188,0,0,1.4790206749107,0,0.00150991117347899,0,0.466316848028556,0.709994894449714,0,0,4.20161142277029,12.6106516746574,14613.8038698589,9666.4766863493,High income,-33.475,-70.6475,Latin America & Caribbean,18664.79557,16234.900359
CHL,2002,15623635,-0.0485717952251434,1.15902137213509,0,-0.00188085394023113,0,0.201980276101606,0.0217676544758851,0,0,1.42702404884856,0,0.00160154436779428,0,0.461501117522972,0.708378825393523,0,0,4.18589380577632,12.7981333450417,14895.5401923323,9852.8345721633,High income,-33.475,-70.6475,Latin America & Caribbean,17577.718461,15094.84227
CHL,2003,15799542,-0.190757259726524,0.964117752379485,0,-0.00390762390488676,0,0.206387258021849,0.0227699842399333,0,0,1.29828452298335,0,0.00106157860473934,0,0.463342467646728,0.678056224852789,0,0,4.0841011009393,12.7367378474719,15332.2970279195,10141.7326445888,High income,-33.475,-70.6475,Latin America & Caribbean,21276.704851,18477.196097
CHL,2004,15973778,-0.25319042801857,1.07710767687192,0,-0.00403203624018694,0,0.218491670610912,0.0161200326231159,0,0,1.14974507766215,0,0.000499224498507354,0,0.467996401364234,0.671748658723872,0,0,,12.7779074905928,16258.3889455832,10754.3073042212,High income,-33.475,-70.6475,Latin America & Caribbean,32580.793312,23525.229335
CHL,2005,16147064,-0.190754726529121,0.876284534625319,2.7167696486311,-0.00476063481023539,-0.00668966459787874,0.194925692737899,0.276533724140839,0,0,1.04803461546995,0.0530842447896789,0.000894817447618762,0.00524418702310049,0.454960014253477,0.673156113273028,0,0,4.60970718275408,12.6910367080438,17007.579821918,11249.8686381633,High income,-33.475,-70.6475,Latin America & Caribbean,40989.63489,31574.864702
CHL,2006,16319792,-0.273879408836365,0.85187873741947,2.76889522047526,-0.00452673457029956,-0.00325590513363158,0.180966296139933,0.280655863520234,0,0,1.06330500923131,0.244122818382395,0.00124490990807669,-0.00135734904971472,0.454947497972492,0.718134577311322,0,0,4.51423457933589,12.688110018921,17890.5997209379,11833.9527919861,High income,-33.475,-70.6475,Latin America & Caribbean,56934.354897,37463.798237
CHL,2007,16491687,-0.255939871072769,0.777829190503935,1.82252404839383,-0.00613454815842541,-0.00614981933042814,0.185361297125356,0.187301813141056,0,0,1.0118041506933,0.33255384317734,0.000696993952422896,0.00139559885730844,0.456968127483562,0.774462168820454,0,0,4.5178845774918,12.5959124550568,18572.5683881838,12285.0491856054,High income,-33.475,-70.6475,Latin America & Caribbean,67595.184618,46342.873321
CHL,2008,16661942,-0.27110943198204,0.602861930510921,2.56233394509392,-0.00791842057284047,-0.00274682788499071,0.15498029072965,0.25764538787843,0,0,0.995312798814926,0.0134199808183595,0.000366922723667047,-0.00264711658560552,0.47657915229935,0.786334177262538,0,0,4.95782637461584,12.5779471360019,19031.6164297927,12588.6920448939,High income,-33.475,-70.6475,Latin America & Caribbean,62004.682177,60481.089079
CHL,2009,16829442,-0.421121120452881,0.961438216971795,1.14313864120466,-0.00613372680534629,-0.000457911902667564,0.196882379708303,0.114586192752029,0,0,1.16080859337071,0.308496053003213,0.000248084792400071,-0.000396714999815371,0.469668999691029,0.817917108875885,0,0,4.69604901592125,12.7799301149293,18547.4615343148,12268.4419545412,High income,-33.475,-70.6475,Latin America & Caribbean,54867.4086,41315.054628
CHL,2010,16993354,-0.369940102100372,0.815686776660034,1.41530190332139,-0.00604759886408439,-0.00492383326324324,0.174367991925981,0.143681700626496,0,0,1.07362905524524,0.380637871077101,0.00106311571624127,-0.00202026332782185,0.458089729756374,0.806368490521001,0,0,4.67017890804967,12.7636106640873,19442.0503154695,12860.1784848732,High income,-33.475,-70.6475,Latin America & Caribbean,69377.408556,55785.21376
CHL,2011,17153356,-0.254224836826324,0.645886481294556,1.85862185556509,-0.00796056458730833,-0.00428053649588191,0.165588847377638,0.188862335293521,0,0,0.835955431419409,0.334539406516205,0.000693151540634727,0.000444316409782093,0.448983407962355,0.804275034672069,0,0,4.59718519900047,12.8494688093268,20437.7045259292,13518.7659613977,High income,-33.475,-70.6475,Latin America & Caribbean,82114.484452,72042.604144
CHL,2012,17309746,-0.246149390935898,0.710253273452119,1.99566397114806,-0.00742236967348039,-0.00603453804559484,0.169225562304207,0.203733515671598,0,0,0.997292037919756,0.31464803568748,0.000619061939623057,0.00480031850197869,0.467652977881364,0.747329755816735,0,0,,12.8205240972026,21330.2399109183,14109.1442480896,High income,-33.475,-70.6475,Latin America & Caribbean,75385.287853,75606.107318
CHL,2013,17462982,-0.226992726325989,0.826906794738008,1.03934862256393,-0.00968558087011811,-0.00556685914002193,0.165702650404522,0.10651357542815,0,0,1.20156388821419,0.207402744433539,-0.00506079321307849,0.00391403952190272,0.523586633913531,0.772095988566011,0,0,,12.8056668212398,21998.3071454543,14551.0453715114,High income,-33.475,-70.6475,Latin America & Caribbean,77164.765477,76041.130852
CHL,2014,17613798,-0.320853710174561,0.845786983290279,1.21832812558149,-0.00574818775322085,-0.00578334428572896,0.178386102089439,0.125502489568312,0,0,1.11738123242887,0.191228997497871,0.000706371990284683,0.00530861012282385,0.46112324274232,0.79768741469435,0,0,,12.9796135448493,22226.4524735717,14701.9548482626,High income,-33.475,-70.6475,Latin America & Caribbean,75551.357832,71000.699082
CHL,2015,17762680,-0.334518104791641,0.924029049774302,1.99458504565443,-0.00924002491822117,-0.00292441053814703,0.200690844778501,0.201797278473788,0,0,1.18093556667792,0.260958763490801,-0.00435595945034665,0.00423311664628729,0.519104724144757,0.819121222524377,0,0,4.20017951425185,13.0599325837017,22536.6176879012,14907.1173672024,High income,-33.475,-70.6475,Latin America & Caribbean,63202.221571,60251.433105
CHL,2016,18010796,-0.0116271181032062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,59416.299244,55910.357795
CHN,1962,665769984,0.805427610874176,0.223860788687103,0,-0.00633365262748049,0,0.118184452451747,0.0140574398912722,0,0,2.50238241075153,0,0.000847718347118531,0,0.578488621442072,1.06156226861861,0,0,4.2483263252441,14.9919313296504,,131.9633686166,Upper middle income,40.0495,116.286,East Asia & Pacific,580.628142324089,386.068046693039
CHN,1963,682334976,0.68847268819809,0.206253033140648,0,-0.00936424549268721,0,0.125770552974647,0.430652335072808,0,0,2.35368330213311,0,0.000512110026610391,0,0.588563314886336,1.01828525616543,0,0,4.06508778390854,14.9450671168436,,142.0219523663,Upper middle income,40.0495,116.286,East Asia & Pacific,801.732114676064,609.594097683388
CHN,1964,698355008,0.748052000999451,0.243881053366167,0,-0.00906378384976612,0,0.123742456948948,0.293640140217277,0,0,1.84451017613274,0,-0.00027297790246865,0,0.62278141057128,0.96388400486645,0,0,3.91849087033754,15.0448964688278,,163.9913216722,Upper middle income,40.0495,116.286,East Asia & Pacific,1065.57507717676,824.518703357399
CHN,1965,715185024,0.72768646478653,0.23413037445051,6.40263048077439,-0.00948849877446479,-0.000627896404294512,0.121198241550844,0.645073278553828,0,0,2.3483546200153,0.0328144066103209,0.000322866888762568,-0.00263263392262356,0.58280492572571,1.03106048702718,0,0,4.06720791499825,,,187.2746275096,Upper middle income,40.0495,116.286,East Asia & Pacific,1332.6359142854,1086.18992939101
CHN,1966,735400000,0.660164296627045,0.198300898946154,2.47250174717567,-0.00975681242459551,-0.00032427975793598,0.114420472980244,0.247567654157003,0,0,2.16384586602961,0.370748357434757,-0.000987686864973428,0.00291434251834203,0.654006525671975,0.978909628560088,0,0,4.37855433938497,14.6482626521155,,201.5232376362,Upper middle income,40.0495,116.286,East Asia & Pacific,1655.9920355932,1186.7041996878
CHN,1967,754550016,0.772218346595764,0.165733523799625,3.08545723750536,-0.00920848791909398,0.00181078014781689,0.115733043876272,0.307303509514569,0,0,2.19391858937004,0.0916505937801471,0.00084111406019906,-0.00169876374072354,0.55340868626118,0.89696011328047,0,0,4.20119478805126,14.3382793869246,,185.0759234624,Upper middle income,40.0495,116.286,East Asia & Pacific,1610.10962057056,1136.1409813018
CHN,1968,774510016,0.604510545730591,0.246012648741438,0,-0.00921884166501743,0,0.118001499136644,0.00571760133062667,0,0,2.67345246828252,0,-0.00188907778965917,0,0.667746462451938,0.893151230220519,0,0,3.99093985708897,,,172.9137486921,Upper middle income,40.0495,116.286,East Asia & Pacific,1531.10386789638,1103.62012052493
CHN,1969,796025024,0.670827805995941,0.228822867021607,0,-0.00901295180557921,0,0.0959663035531938,0.00677434142100622,0,0,2.83119568499874,0,-0.00483836537723709,0,0.760890259609282,0.824335040318467,0,0,3.84471981498407,13.9169262359722,,196.7401226252,Upper middle income,40.0495,116.286,East Asia & Pacific,1629.01854899127,1136.55818533242
CHN,1970,818315008,0.565849542617798,0.863621550178538,0,-0.00750239928651202,0,0.207725175520493,0.00847630546080429,0,0,2.41710938883091,0,-0.00232961830679071,0,0.694925831650133,0.790038087015677,0,0,3.78503873337201,13.7668799769515,,228.317697875,Upper middle income,40.0495,116.286,East Asia & Pacific,1633.54032321208,1441.00221584029
CHN,1971,841105024,0.64118242263794,0.350433149105767,0,-0.00766528466113494,0,0.142990712303157,0.00445320067011655,0,0,2.61114577248372,0,-0.00230969827633014,0,0.698896331954515,0.767178784716365,0,0,4.09095264209119,13.7025509842807,,237.8138332391,Upper middle income,40.0495,116.286,East Asia & Pacific,1843.46659240137,1465.45047611299
CHN,1972,862030016,0.632443904876709,0.802632517839456,3.05367907676327,-0.00712307553141035,-0.00799207069209493,0.196606924758472,0.311689767792568,0,0,2.60323924187001,0.189854279043565,-0.00238413430001354,0.00564459194274315,0.702345752253548,0.75984886893636,0,0,4.40643615883517,13.4809003405712,,240.8818836971,Upper middle income,40.0495,116.286,East Asia & Pacific,2452.16620055798,1716.85927884732
CHN,1973,881939968,0.529424726963043,0.516005151956494,1.46842694907538,-0.00694357618150284,-0.00887812621432267,0.159498017210261,0.153156016489873,0,0,2.74231093561843,0.543356137378973,-0.00291936538011194,0.00474233749069764,0.726792522495858,0.758568957699319,0,0,4.7021528732091,13.1757569640046,,253.714367461,Upper middle income,40.0495,116.286,East Asia & Pacific,4102.02768308496,3328.25021248968
CHN,1974,900350016,0.44959956407547,0.301954850101303,2.12769410452161,-0.00938384701181661,-0.0078843963947544,0.115133664236661,0.219538066105424,0,0,2.55693151374868,0.493337492900729,-0.00300373194789502,0.00541488760020067,0.679584899669936,0.762529441386831,0,0,4.98553821435134,12.7081252775926,,254.2674791549,Upper middle income,40.0495,116.286,East Asia & Pacific,5370.65354160352,5207.27242712953
CHN,1975,916395008,0.44917106628418,0.304941871345896,1.92471573623644,-0.00927728493159669,-0.00502836422344162,0.112740251380589,0.196406391942184,0,0,2.67129977004817,0.89741247192381,-0.00256489612085203,0.0045929542516187,0.65763625486069,0.70406451747889,0,0,4.70603029435165,12.7148427386673,,271.5994706057,Upper middle income,40.0495,116.286,East Asia & Pacific,5854.52046779199,5046.34083883953
CHN,1976,930684992,0.454340040683746,0.25339062043094,2.7210987610912,-0.00874036291534887,-0.00256942199039981,0.103597381338591,0.274484468052673,0,0,2.66358948760788,0.622694351294993,-0.00246886792264049,0.00532042687215721,0.675072879268206,0.690468255843849,0,0,4.7534805733705,12.6283661805149,,263.2306164041,Upper middle income,40.0495,116.286,East Asia & Pacific,6062.38357637109,3817.198733455
CHN,1977,943454976,0.409910321235657,0.285565116581253,2.95535841721438,-0.00866487459994654,-0.00636536335783155,0.10537725250986,0.303637656301701,0,0,2.90144027344298,0.86892707134276,-0.00287270912396991,0.00658161127797763,0.697678886865441,0.678363262527279,0,0,4.78582266022291,12.7491836183229,,279.3245406972,Upper middle income,40.0495,116.286,East Asia & Pacific,6692.35412259375,4807.2830241052
CHN,1978,956164992,0.445118874311447,0.809526606138995,0,-0.00614534426956036,0,0.169964577544175,0.339055950612713,0,0,2.93909372831373,0,-0.00175742988244253,0,0.691173965240354,0.914324314147393,0,0,4.99412833699583,13.6901856203429,,307.7661880346,Upper middle income,40.0495,116.286,East Asia & Pacific,8637.54756521875,7400.67803021278
CHN,1979,969004992,0.345008045434952,0.428381291780326,6.30251587727005,-0.00767081123140705,-0.00361819377580313,0.139190569572482,0.755775541551929,0,0,2.9630069677003,0.142541864318455,-0.00232681106826987,-0.00171686397547425,0.700075214754016,0.975974669601731,0,0,5.26582717662237,13.7673690438655,,326.7683621114,Upper middle income,40.0495,116.286,East Asia & Pacific,12013.8095975303,10534.2801749851
CHN,1980,981235008,0.50402295589447,0.388808540604395,2.03008132295136,-0.00626825167817657,-0.000950078914747043,0.109613509995751,0.367032485647301,0,0,2.91963663674659,0.347507305808324,-0.00208286856054443,0.00125548582425088,0.702132760192536,0.956317664214985,0,0,5.21775438636435,13.596150643831,,347.8874054966,Upper middle income,40.0495,116.286,East Asia & Pacific,16692.4855455938,15797.0601580087
CHN,1981,993884992,0.483732432126999,0.353994644850956,1.18073471168267,-0.00683465016096599,0.000586141646851216,0.10948777019138,0.279263432456954,0,0,2.80375475453948,1.63189602187181,-0.00214345981403279,-0.00157388042464113,0.715039242444531,0.947583443111027,0,0,4.83416145781534,13.6316358799897,,361.2247028178,Upper middle income,40.0495,116.286,East Asia & Pacific,20473.1969700684,15446.9404926474
CHN,1982,1008630016,0.43096911907196,0.487305821283474,1.83588539063863,-0.00670013274488539,0.00452606910415802,0.12823960198931,0.165410170775373,0,0,2.79791784791554,1.34113752782323,-0.00187819590678956,-0.00110687510375357,0.672452462172825,1.11943923382335,0,0,4.85022627504343,13.7973273963647,,387.7455724974,Upper middle income,40.0495,116.286,East Asia & Pacific,19866.5210032632,13660.4053105255
CHN,1983,1023310016,0.411323130130768,0.597350387242274,1.81096394555951,-0.00653599530535589,-0.00641049067637183,0.136788234503878,0.213165283851009,0,0,2.93279099997535,1.41518743004502,-0.00179130154562803,-0.00294609935447942,0.672317156533771,0.972730353883049,0,0,4.83696507924963,13.9486191668218,,423.5934895783,Upper middle income,40.0495,116.286,East Asia & Pacific,20050.967016,14998.252588287
CHN,1984,1036825024,0.333459615707397,0.445013221184403,1.69591546935017,-0.00664226399159955,-0.00556046452302493,0.119192797738571,0.214098650237334,0,0,2.7964869206406,1.48608888874203,-0.00167144285882122,-0.00298390526769049,0.665196689359905,1.03952100372652,0,0,4.60386190959699,14.0138228527857,,481.3645853126,Upper middle income,40.0495,116.286,East Asia & Pacific,22869.7229734292,20830.5254481837
CHN,1985,1051040000,0.0927204564213753,0.512668163377727,1.11541430953417,-0.00809253498901814,-0.00780493545503594,0.141321828989825,0.145784415006023,0,0,2.7885260899179,2.07662591206058,-0.00218397800822611,-0.00468788454514671,0.663159752606454,1.08050618144081,0,0,4.59359210423276,14.1050886477897,,538.6908155767,Upper middle income,40.0495,116.286,East Asia & Pacific,25547.5261667539,33713.942938
CHN,1986,1066790016,0.0911847501993179,0.846719046141048,0.927494879433434,-0.00647276747089977,-0.00707713191524929,0.178057735499258,0.125084691421186,0,0,2.87284909069017,2.23670585192958,-0.00146328902704217,-0.00254581499747977,0.650021132177767,1.10149573954653,0,0,4.23744865170748,14.2575047456342,,578.1840278242,Upper middle income,40.0495,116.286,East Asia & Pacific,29292.7211049727,28752.297655
CHN,1987,1084034944,0.233542859554291,0.839005186342568,0.628149441692541,-0.0051962748186545,-0.00561021479465561,0.172868093472222,0.105152450543888,0,0,2.8855556549217,3.00675652297815,-0.000595660849404599,-0.00472694244179007,0.612757621203622,1.13530765085815,0,0,4.07967398787884,14.1508540711576,,635.4945892509,Upper middle income,40.0495,116.286,East Asia & Pacific,46034.1650295988,39279.977686
CHN,1988,1101629952,0.250107049942017,1.00119530526587,0.382427597608547,-0.00472532507417309,-0.00694884022281707,0.189160179299048,0.0823354694701326,0,0,2.89562553459429,2.90367591882015,-0.000387154219224107,-0.00431951651452972,0.598174029045884,1.13895212857862,0,0,4.18271504064601,13.9281658040692,,695.5990393192,Upper middle income,40.0495,116.286,East Asia & Pacific,58514.179926,53471.762812
CHN,1989,1118649984,0.252833366394043,0.981969242352922,0.249512059840771,-0.00368505280369765,0.00168772459293273,0.183729427734989,0.0654435506560904,0,0,3.21346396960513,3.2155664140856,0.000184370250750326,0.00106183154084703,0.588180498719151,0.946921709406727,0,0,4.05642921317174,13.674546129852,,713.6895121154,Upper middle income,40.0495,116.286,East Asia & Pacific,70454.4042183652,55407.5336670111
CHN,1990,1135185024,0.224523693323135,0.916319189412534,0.274868393296658,-0.00437957930922857,0.00180795628190064,0.184007787753889,0.104335406324329,0,0,3.00142783305727,3.15123809963107,-0.000230910387512121,0.000815872440650641,0.586722575336455,1.00213659553236,0,0,3.99134003967846,13.6095053664497,1526.4088045642,730.7724731982,Upper middle income,40.0495,116.286,East Asia & Pacific,83290.882413,51362.407673
CHN,1991,1150780032,0.171898126602173,1.163652820051,1.12252525888206,-0.00421389874209846,-0.00404518712145864,0.205499662799291,0.369729461877518,0,0,3.14705948647056,3.51545678084441,-0.000360467167133921,-0.000558382736154287,0.607963499093765,1.11002854586632,0,0,3.92794285709009,13.4675693057226,1645.6664801696,787.867418071,Upper middle income,40.0495,116.286,East Asia & Pacific,101610.517112,63113.99136
CHN,1992,1164969984,0.203606754541397,0.930912999513723,1.33384400471669,-0.00433010811724675,-0.00490861653641268,0.18602213871154,0.407053601589374,0,0,2.97789917595158,4.28975320277269,-0.000263484031221094,-0.000888066430478615,0.578273144093769,1.14136074017806,0,0,4.04859975091433,13.2660933746937,1856.7223089358,888.9109848463,Upper middle income,40.0495,116.286,East Asia & Pacific,123876.347313,78735.986317
CHN,1993,1178439936,0.164144292473793,1.04557095405043,1.29411361341672,-0.00400155943265756,-0.00633966353039207,0.19000303945,0.478567799584611,0,0,3.1638987179587,4.82083147823959,-6.35163198966936e-05,-0.00115761887278942,0.576495735147169,1.17006726532058,0,0,3.94761894940125,13.2790809366721,2090.0385540638,1000.6117880516,Upper middle income,40.0495,116.286,East Asia & Pacific,138371.540168,100899.227984
CHN,1994,1191835008,0.304986596107483,1.02447322178829,0.860502430738806,-0.0036306272656172,-0.0019984948999076,0.196094534085357,0.199998081369655,0,0,3.07128162745344,4.56842870996914,0.000350055522381803,0.000570668021697686,0.556598126041597,1.09347404301631,0,0,3.85016701422855,13.3667606654813,2336.277882038,1118.4995532193,Upper middle income,40.0495,116.286,East Asia & Pacific,168304.042882,106608.108161
CHN,1995,1204855040,0.260773569345474,1.04273969474753,0.957838525974326,-0.00315226669675267,-0.00052620500363086,0.205507594033618,0.472271879787104,0,0,3.29030453728676,3.97913414363132,0.000833558188202704,0.00142741101570783,0.554009406653792,1.05569706548037,0,0,3.75545011660182,13.2753141292849,2564.0714937997,1227.5563802948,Upper middle income,40.0495,116.286,East Asia & Pacific,185173.541994,103177.554018
CHN,1996,1217549952,0.372625380754471,1.00700848066709,1.29815625614379,-0.00281770685238887,-0.00670475500070624,0.18795029547693,0.709491411161903,0,0,3.39792899266815,4.16652645732177,0.000208063743693942,-0.000516337272327264,0.57783141320299,1.12452650924827,0,0,3.79113963885714,13.0388962944783,2789.2529928978,1335.3626511459,Upper middle income,40.0495,116.286,East Asia & Pacific,217696.251943,135389.517077
CHN,1997,1230075008,0.438990563154221,0.98965955758313,0.599928095305713,-0.00278211897063304,-0.00421102177723377,0.185595393656964,0.176402290285035,0,0,3.42486168228509,4.50745765052803,0.000400499154200801,2.75511389424112e-05,0.57625819169342,1.06473560144638,0,0,3.85128007090728,12.9551118232955,3015.699839282,1443.77471054,Upper middle income,40.0495,116.286,East Asia & Pacific,237462.30374,114336.394755
CHN,1998,1241934976,0.40844401717186,1.14846320144271,0.0520227103436121,-0.00258360793005432,0.00868292831347686,0.212977386497842,0.00791213585790331,0,0,3.46581317460206,3.0705015832559,0.000348909080474388,0.0029497995471315,0.573091946194905,0.685548635952038,0,0,,12.9055988496473,3221.0028435255,1542.0640965272,Upper middle income,40.0495,116.286,East Asia & Pacific,243429.301737,122522.395114
CHN,1999,1252734976,0.463918566703796,1.30778433783252,0.0741076592992464,-0.00253552401080669,0.00923152970498951,0.217220506672245,0.00811586247948899,0,0,3.58012220070228,3.23922341539048,0.000278788201838219,0.00287987339495143,0.582957673332904,0.712195337067282,0,0,,12.8383318025942,3438.0749227207,1645.9879599781,Upper middle income,40.0495,116.286,East Asia & Pacific,265981.254068,136703.36206
CHN,2000,1262644992,0.466979026794434,1.14212038399231,0.120761509120809,-0.00254266962587506,0.00943072536125978,0.201039845982429,0.010020869953205,0,0,3.53129071562252,3.58581159008646,0.00021626029900029,0.00309381328821079,0.578973284700961,0.711754715319127,0,0,,12.6041060030553,3700.7439037448,1771.7414673749,Upper middle income,40.0495,116.286,East Asia & Pacific,338361.991293,180783.829967
